no	url	Lat	Lng	Price	DateListed	LastEdit	SelerType	Make	Model	Variant	BodyType	Year	Km	Trans	DriveTrain	Fuel	AC	Cyl	EngLit	Reg	RegExp	RegNum	Country	State
1934	https://www.gumtree.com.au//s-ad/coopers-plains/cars-vans-utes/2011-audi-a5-coupe-12-month-warranty-/1120822048	-27.5656	153.02361	38000	 10/03/2017	 10/03/2017		Audi	A5	3.2 FSI QUATTRO	Coupe (2 door)	2011	77000	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	6	3				Germany	Queensland
1935	https://www.gumtree.com.au//s-ad/alfred-cove/cars-vans-utes/2011-audi-s5-8t-my11-sportback-s-tronic-quattro-blue-7-speed-sports-automatic-dual-clutch-hatchback/1136247821	-32.03141785	115.8099823	49990	 10/03/2017	 10/03/2017	Dealer used	Audi	S5	SPORTBACK 3.0 TFSI QUATTRO	Hatchback	2011	66690	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	6	3	Yes	01-05-17	1GEI751	Germany	Western Australia
1936	https://www.gumtree.com.au//s-ad/west-perth/cars-vans-utes/2011-audi-a5-quattro-coupe-12-month-warranty-/1119247623	-31.9421989	115.8488525	39500	 10/03/2017	 10/03/2017		Audi	A5	2.0 TFSI QUATTRO	Coupe (2 door)	2011	77853	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes			Germany	Western Australia
1937	https://www.gumtree.com.au//s-ad/mitcham/cars-vans-utes/2011-audi-a1-hatchback/1140128979	-37.818176	145.199003	14950	 10/03/2017	 10/03/2017	Private seller	Audi	A1	1.4 TFSI SPORT	Hatchback	2011	64000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	26-05-17	zab603	Germany	Victoria
1938	https://www.gumtree.com.au//s-ad/west-perth/cars-vans-utes/2011-audi-a5-quattro-tdi-coupe-12-month-warranty-/1119150463	-31.9421989	115.8488525	48500	 10/03/2017	 10/03/2017		Audi	A5	3.0 TDI QUATTRO	Coupe (2 door)	2011	51868	Automatic	All Wheel Drive	Diesel	Yes	6	3	Yes			Germany	Western Australia
1939	https://www.gumtree.com.au//s-ad/tugun/cars-vans-utes/2011-audi-a1-hatchback/1139944754	-28.148381	153.491751	12500	 08/03/2017	 08/03/2017	Private seller	Audi	A1	1.4 TFSI ATTRACTION	Hatchback	2011	108000	Manual	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	05-04-17	576WAN	Germany	Queensland
1940	https://www.gumtree.com.au//s-ad/campbelltown/cars-vans-utes/2011-audi-a1-8x-ambition-black-sports-automatic-dual-clutch-hatchback/1139127701	-34.05890656	150.8223114	19900	 11/03/2017	 28/02/2017	Dealer used	Audi	A1		Hatchback	2011	41900	Automatic			Yes	0	n			NXD88A	Germany	New South Wales
1941	https://www.gumtree.com.au//s-ad/brookvale/cars-vans-utes/2011-audi-a5-8t-my12-multitronic-silver-8-speed-constant-variable-coupe/1135264753	-33.7593956	151.2800751	33752	 10/03/2017	 10/03/2017	Dealer used	Audi	A5		Other	2011	46994	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	No	0	n	Yes	17-05-17	NXT50L	Germany	New South Wales
1942	https://www.gumtree.com.au//s-ad/derrimut/cars-vans-utes/2012-audi-a4-sedan-12-month-warranty-/1123777115	-37.8093046	144.7813143	26500	 11/03/2017	 11/03/2017		Audi	A4	2.0 TDI	Sedan	2012	124000	Automatic	Front Wheel Drive	Diesel	Yes	4	2				Germany	Victoria
1943	https://www.gumtree.com.au//s-ad/sydney-city/cars-vans-utes/2011-audi-a7-auto-quattro/1141404420	-33.8688197	151.2092955	45490	 12/03/2017	 12/03/2017	Private seller	Audi	A7	SPORTBACK 3.0 TFSI QUATTRO	Hatchback	2011	82000	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	6	3	Yes	31-05-17	CXF20R	Germany	New South Wales
1944	https://www.gumtree.com.au//s-ad/petersham/cars-vans-utes/2011-audi-q5-8r-my11-tdi-silver-7-sports-automatic-dual-clutch-wagon/1141677723	-33.88937759	151.1500702	37900	 11/03/2017	 11/03/2017	Dealer used	Audi	Q5		Wagon	2011	74431	Automatic			No	0	n			BVQ79R	Germany	New South Wales
1945	https://www.gumtree.com.au//s-ad/fyshwick/cars-vans-utes/2011-audi-a4-b8-8k-my11-1-8-tfsi-avant-silver-cvt-multitronic-wagon/1133141912	-35.32168198	149.1708527	25850	 11/03/2017	 11/03/2017	Dealer used	Audi	A4	1.8 TFSI AVANT	Wagon	2011	28534	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1			YHN28S	Germany	Australian Capital Territory
1946	https://www.gumtree.com.au//s-ad/edwardstown/cars-vans-utes/2011-audi-a3-8p-my11-tfsi-s-tronic-attraction-white-7-speed-sports-automatic-dual-clutch-convertible/1141158592	-34.97238159	138.5727234	21990	 12/03/2017	 12/03/2017	Dealer used	Audi	A3	1.8 TFSI ATTRACTION	Convertible	2011	34552	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1			S559BFY	Germany	South Australia
1947	https://www.gumtree.com.au//s-ad/west-perth/cars-vans-utes/2011-audi-a3-convertible-12-month-warranty-/1137767398	-31.9421989	115.8488525	27999	 12/03/2017	 12/03/2017		Audi	A3	1.8 TFSI ATTRACTION	Convertible	2011	53000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	30-04-17		Germany	Western Australia
1948	https://www.gumtree.com.au//s-ad/albion/cars-vans-utes/2011-audi-a5-8t-my11-s-tronic-quattro-blue-7-speed-sports-automatic-dual-clutch-cabriolet/1140237498	-27.43325615	153.0413361	38880	 12/03/2017	 12/03/2017	Dealer used	Audi	A5	3.0 TDI QUATTRO	Convertible	2011	87959	Automatic	All Wheel Drive	Diesel	Yes	6	3	Yes	07-09-17	BWU76M	Germany	Queensland
1949	https://www.gumtree.com.au//s-ad/thornleigh/cars-vans-utes/sline-audi-a4-with-sunroof/1141463099	-33.7219807	151.0849848	16499	 12/03/2017	 12/03/2017	Dealer used	Audi	A4	1.8 TFSI	Sedan	2011	84000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	14-05-17	CES95K	Germany	New South Wales
1950	https://www.gumtree.com.au//s-ad/wantirna-south/cars-vans-utes/2011-audi-q5-wagon/1138923531	-37.881	145.224	22950	 12/03/2017	 12/03/2017	Dealer used	Audi	Q5	2.0 TDI QUATTRO	Wagon	2011	110000	Automatic	All Wheel Drive	Diesel	Yes	4	2	Yes	15-11-17	1HU7NW	Germany	Victoria
1951	https://www.gumtree.com.au//s-ad/strathfield/cars-vans-utes/2011-audi-a4/1141785761	-33.88081	151.08308	16500	 12/03/2017	 12/03/2017	Private seller	Audi	A4	1.8 TFSI	Sedan	2011	139000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	27-01-18	CRK32T	Germany	New South Wales
1952	https://www.gumtree.com.au//s-ad/winnellie/cars-vans-utes/2011-audi-q5-8r-my11-tdi-s-tronic-quattro-silver-7-speed-sports-automatic-dual-clutch-wagon/1135796450	-12.42649078	130.8948822	32990	 12/03/2017	 12/03/2017	Dealer used	Audi	Q5	2.0 TDI QUATTRO	Wagon	2011	94893	Automatic	All Wheel Drive	Diesel	Yes	4	2			RQ5	Germany	Northern Territory
1953	https://www.gumtree.com.au//s-ad/bowen-hills/cars-vans-utes/2012-audi-q5-wagon/1139520044	-27.443194	153.038389	29900	 11/03/2017	 11/03/2017	Private seller	Audi	Q5	2.0 TFSI QUATTRO	Wagon	2012	117300	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes	21-07-17	384XAL	Germany	Queensland
1954	https://www.gumtree.com.au//s-ad/brookvale/cars-vans-utes/8t-my11-coupe-2dr-multitronic-8sp-2-0t/1132669087	-33.7593956	151.2800751	26951	 12/03/2017	 12/03/2017	Dealer used	Audi	A5		Other	2011	89511	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	No	0	n	Yes	14-05-17	CEW82U	Germany	New South Wales
1955	https://www.gumtree.com.au//s-ad/morley/cars-vans-utes/2011-audi-a5-8t-my11-sportback-2-0-tfsi-silver-cvt-multitronic-hatchback/1139931529	-31.89763069	115.892807	32999	 12/03/2017	 12/03/2017	Dealer used	Audi	A5	SPORTBACK 2.0 TFSI	Hatchback	2011	63222	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes	20-04-17	1EIB576	Germany	Western Australia
1956	https://www.gumtree.com.au//s-ad/greenacre/cars-vans-utes/2011-audi-a3-8p-my12-sportback-1-4-tfsi-attraction-white-7-speed-automatic-hatchback/1139314940	-33.90087891	151.04599	12990	 12/03/2017	 12/03/2017	Dealer used	Audi	A3	SPORTBACK 1.4 TFSI ATTRACTION	Hatchback	2011	181492	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1			BWN71Y	Germany	New South Wales
1957	https://www.gumtree.com.au//s-ad/croydon/cars-vans-utes/2011-audi-a4-b8-8k-my11-multitronic-black-8-speed-constant-variable-sedan/1140651843	-33.87116241	151.1175385	19988	 10/03/2017	 10/03/2017	Dealer used	Audi	A4	2.0 TFSI	Sedan	2011	123049	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2			CK64HW	Germany	New South Wales
1958	https://www.gumtree.com.au//s-ad/edgewater/cars-vans-utes/2008-audi-q7-my09-tdi-quattro-blue-6-speed-sports-automatic-wagon/1139116169	-31.77407455	115.7810898	37990	 10/03/2017	 10/03/2017	Dealer used	Audi	Q7	4.2 TDI QUATTRO	Wagon	2008	104523	Automatic	All Wheel Drive	Diesel	Yes	8	4			1GEV774	Germany	Western Australia
1959	https://www.gumtree.com.au//s-ad/granville/cars-vans-utes/2011-audi-a6-4g-silver-7-sports-automatic-dual-clutch-sedan/1132250297	-33.83002853	150.9975586	28750	 12/03/2017	 12/03/2017	Dealer used	Audi	A6		Sedan	2011	132091	Automatic			Yes	0	n			NXU07W	Germany	New South Wales
1960	https://www.gumtree.com.au//s-ad/east-brisbane/cars-vans-utes/audi-a4-b7-s-line-2008-model-low-kms-6-month-rego-and-rcw/1141420757	-27.483342	153.04672	7000	 10/03/2017	 12/03/2017	Private seller	Audi	A4	2.0 TFSI S-LINE	Sedan	2008	114000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes			Germany	Queensland
1961	https://www.gumtree.com.au//s-ad/st-james/cars-vans-utes/2011-audi-a5-silver-sports-automatic-dual-clutch-hatchback/1131421283	-31.99360085	115.91745	36990	 12/03/2017	 12/03/2017	Dealer used	Audi	A5	SPORTBACK 3.0 TDI QUATTRO	Hatchback	2011	42339	Automatic	All Wheel Drive	Diesel	Yes	6	3	Yes	01-04-17	1ENL603	Germany	Western Australia
1962	https://www.gumtree.com.au//s-ad/port-melbourne/cars-vans-utes/2008-audi-s5-8t-4-2-fsi-quattro-grey-6-speed-manual-coupe/1141608737	-37.83295822	144.9198303	39990	 11/03/2017	 11/03/2017	Dealer used	Audi	S5		Other	2008	115426	Manual	All Wheel Drive	Petrol - Premium Unleaded	No	0	n				Germany	Victoria
1963	https://www.gumtree.com.au//s-ad/clemton-park/cars-vans-utes/2008-audi-a5-8t-3-2-fsi-quattro-blue-6-speed-tiptronic-coupe/1141592284	-33.92605591	151.1039124	23790	 11/03/2017	 11/03/2017	Dealer used	Audi	A5	3.2 FSI QUATTRO	Coupe (2 door)	2008	98063	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	6	3			BNA53C	Germany	New South Wales
1964	https://www.gumtree.com.au//s-ad/alphington/cars-vans-utes/2008-audi-a4-avant-s-line-b7-1-8t-auto-wagon/1140178222	-37.78121	145.02792	11990	 11/03/2017	 11/03/2017	Dealer used	Audi	A4	1.8T AVANT S-LINE	Wagon	2008	166450	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	15-07-17	TBA	Germany	Victoria
1965	https://www.gumtree.com.au//s-ad/macquarie-park/cars-vans-utes/2008-audi-a3-low-km-long-rego-great-condition/1141620851	-33.780213	151.126999	10800	 11/03/2017	 11/03/2017	Private seller	Audi	A3	SPORTBACK 1.6 ATTRACTION	Hatchback	2008	79000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	08-11-17	bll65t	Germany	New South Wales
1966	https://www.gumtree.com.au//s-ad/edgewater/cars-vans-utes/2008-audi-a5-8t-my09-quattro-black-6-speed-sports-automatic-coupe/1141357142	-31.77407455	115.7810898	26990	 11/03/2017	 11/03/2017	Dealer used	Audi	A5	3.2 FSI QUATTRO	Coupe (2 door)	2008	98315	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	6	3			1EXA959	Germany	Western Australia
1967	https://www.gumtree.com.au//s-ad/southport/cars-vans-utes/2008-audi-a4-b8-1-8t-silver-cvt-multitronic-wagon/1141650155	-27.96665001	153.4043274	16990	 11/03/2017	 11/03/2017	Dealer used	Audi	A4		Wagon	2008	100923	Automatic		Petrol - Unleaded	Yes	0	n	Yes	16-05-17	753RUB	Germany	Queensland
1968	https://www.gumtree.com.au//s-ad/willetton/cars-vans-utes/audi-a4-2007-auto-luxury-turbo-sedan-exc-cond/1141593008	-32.052482	115.887841	8500	 11/03/2017	 11/03/2017	Dealer used	Audi	A4	2.0 TFSI	Sedan	2007	170000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes			Germany	Western Australia
1969	https://www.gumtree.com.au//s-ad/wahroonga/cars-vans-utes/2007-audi-tt-coupe/1141623611	-33.721828	151.114446	21250	 11/03/2017	 12/03/2017	Private seller	Audi	TT	2.0 TFSI	Coupe (2 door)	2007	117000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes	31-10-17	BDF56E	Germany	New South Wales
1970	https://www.gumtree.com.au//s-ad/rivervale/cars-vans-utes/audi-a6-black-2007-for-quick-sale/1140714809	-31.960531	115.915951	10500	 11/03/2017	 11/03/2017	Private seller	Audi	A6	2.0 TFSI	Sedan	2007	93536	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	n	Yes		1CNI725	Germany	Western Australia
1971	https://www.gumtree.com.au//s-ad/colyton/cars-vans-utes/2008-audi-q7-se-copper-sports-automatic-wagon/1132774187	-33.78368378	150.8115845	32888	 07/03/2017	 07/03/2017	Dealer used	Audi	Q7		Wagon	2008	93199	Automatic			Yes	0	n			CB90QO	Germany	New South Wales
1972	https://www.gumtree.com.au//s-ad/lockleys/cars-vans-utes/2007-audi-q7-wagon/1141608250	-34.923354	138.5312279	29950	 11/03/2017	 11/03/2017	Private seller	Audi	Q7	3.0 TDI QUATTRO	Wagon	2007	108000	Automatic	All Wheel Drive	Diesel	Yes	6	3	Yes	18-04-17	S193AZN	Germany	South Australia
1973	https://www.gumtree.com.au//s-ad/braeside/cars-vans-utes/2008-audi-a3-8p-ambition-silver-sports-automatic-dual-clutch-hatchback/1141287843	-38.00306702	145.1105957	14945	 07/03/2017	 07/03/2017	Dealer used	Audi	A3		Hatchback	2008	87585	Automatic			Yes	0	n			1JF9XJ	Germany	Victoria
1974	https://www.gumtree.com.au//s-ad/mulgrave/cars-vans-utes/2008-audi-tts/1141309578	-37.925686	145.175977	37999	 07/03/2017	 08/03/2017	Private seller	Audi	TT	S 2.0 TFSI QUATTRO	Coupe (2 door)	2008	75000	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes	31-03-17	AEY223	Germany	Victoria
1975	https://www.gumtree.com.au//s-ad/manly-west/cars-vans-utes/2008-audi-a3-convertible/1137431547	-27.467156	153.166294	19000	 08/03/2017	 08/03/2017	Private seller	Audi	A3	2.0 TFSI AMBITION	Convertible	2008	13000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes		83BLK	Germany	Queensland
1976	https://www.gumtree.com.au//s-ad/bundall/cars-vans-utes/2007-audi-s3-8p/1141631168	-28.016667	153.4	19500	 11/03/2017	 11/03/2017	Private seller	Audi	S3		Hatchback	2007	135000	Manual	All Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes			Germany	Queensland
1977	https://www.gumtree.com.au//s-ad/fairfield/cars-vans-utes/audi-a8-l-d3-3-0litre/1141385231	-33.871269	150.952394	22990	 08/03/2017	 12/03/2017	Private seller	Audi	A8	L 3.0 TDi QUATTRO	Sedan	2008	123072	Automatic	All Wheel Drive	Diesel	Yes	6	3	Yes	16-03-17	CZH29C	Germany	New South Wales
1978	https://www.gumtree.com.au//s-ad/carrara/cars-vans-utes/audi-a4-s-line-2008/1141301010	-28.020637	153.366273	13500	 07/03/2017	 09/03/2017	Private seller	Audi	A4	2.0 TFSI S-LINE	Sedan	2008	86000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	0	n	Yes	22-06-17		Germany	Queensland
1979	https://www.gumtree.com.au//s-ad/claremont/cars-vans-utes/2007-audi-a4-sedan/1137031188	-31.981052	115.782146	8999	 08/03/2017	 11/03/2017	Private seller	Audi	A4	2.0 TDI	Sedan	2007	128762	Automatic	Front Wheel Drive	Diesel	Yes	4	2	Yes	01-06-17	1GFE 485	Germany	Western Australia
1980	https://www.gumtree.com.au//s-ad/bungalow/cars-vans-utes/2007-audi-a3-hatchback/1141367965	-16.937296	145.756908	14990	 08/03/2017	 09/03/2017	Dealer used	Audi	A3	SPORTBACK 2.0 TDI AMBITION	Hatchback	2007	112000	Automatic	Front Wheel Drive	Diesel	Yes	4	2	Yes			Germany	Queensland
1981	https://www.gumtree.com.au//s-ad/allenby-gardens/cars-vans-utes/2007-audi-a6-sedan-3-0-tdi-quattro-low-kms-leather-sunroof-gps/1139887524	-34.904786	138.553503	19888	 08/03/2017	 08/03/2017	Dealer used	Audi	A6	3.0 TDi QUATTRO	Sedan	2007	67000	Automatic	All Wheel Drive	Diesel	Yes	6	3				Germany	South Australia
1982	https://www.gumtree.com.au//s-ad/east-brisbane/cars-vans-utes/2007-audi-a3-hatchback/1141342527	-27.4823846	153.0464626	10350	 08/03/2017	 08/03/2017	Private seller	Audi	A3	1.8 TFSI AMBITION	Hatchback	2007	126624	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	26-12-17		Germany	Queensland
1983	https://www.gumtree.com.au//s-ad/derwent-park/cars-vans-utes/2008-audi-a3-ambition-2-0lt-turbo-automatic-sportback/1139277317	-42.840836	147.2970776	13990	 02/03/2017	 02/03/2017	Dealer used	Audi	A3	SPORTBACK 2.0 TFSI AMBITION	Hatchback	2008	82353	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes		A04XZ	Germany	Tasmania
1984	https://www.gumtree.com.au//s-ad/wangara/cars-vans-utes/2007-audi-a4-1-8-turbo-blue-constant-variable-sedan/1134935159	-31.78753471	115.8161163	8700	 08/03/2017	 07/03/2017	Dealer used	Audi	A4		Sedan	2007	136000	Automatic		Petrol - Unleaded	Yes	0	n	No	24-02-17	1CNI740	Germany	Western Australia
1985	https://www.gumtree.com.au//s-ad/caroline-springs/cars-vans-utes/2008-audi-a4-sline/1140744398	-37.734772	144.736482	4500	 02/03/2017	 02/03/2017	Private seller	Audi	A4	2.0 TFSI	Sedan	2008	150000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2				Germany	Victoria
1986	https://www.gumtree.com.au//s-ad/underwood/cars-vans-utes/2008-audi-a4-b8-8k-2-0-tdi-silver-cvt-multitronic-sedan/1137883956	-27.61244774	153.1218262	15997	 02/03/2017	 19/03/2017	Dealer used	Audi	A4	2.0 TDI	Sedan	2008	151903	Automatic	Front Wheel Drive	Diesel	No	4	2	Yes	12-10-17	049SJU	Germany	Queensland
1987	https://www.gumtree.com.au//s-ad/wendouree/cars-vans-utes/2008-audi-a4-b8-8k-multitronic-blue-8-speed-constant-variable-sedan/1133525568	-37.53847122	143.8210907	15973	 01/03/2017	 01/03/2017	Dealer used	Audi	A4	1.8 TFSI	Sedan	2008	115561	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	01-04-17	WSA707	Germany	Victoria
1988	https://www.gumtree.com.au//s-ad/auburn/cars-vans-utes/audi-a4/1140769193	-33.854668	151.026247	14500	 02/03/2017	 02/03/2017	Private seller	Audi	A4	1.8T	Sedan	2008	115000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes			Germany	New South Wales
1989	https://www.gumtree.com.au//s-ad/pearce/cars-vans-utes/2008-audi-s5-8t-my09-quattro-grey-6-speed-manual-coupe/1129971960	-35.35665894	149.0901489	35990	 02/03/2017	 02/03/2017	Dealer used	Audi	S5	4.2 FSI QUATTRO	Coupe (2 door)	2008	87244	Manual	All Wheel Drive	Petrol - Premium Unleaded	Yes	8	4			YLO68E	Germany	Australian Capital Territory
1990	https://www.gumtree.com.au//s-ad/melbourne-cbd/cars-vans-utes/audi-a4-with-mmi-navigation/1140831299	-37.8136276	144.9630576	16150	 03/03/2017	 03/03/2017	Private seller	Audi	A4	1.8 TFSI	Sedan	2008	106268	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	28-07-17		Germany	Victoria
1991	https://www.gumtree.com.au//s-ad/churchlands/cars-vans-utes/2008-audi-q7-3-0tdi-quattro-turbo-diesel/1140848436	-31.922	115.79	29900	 03/03/2017	 03/03/2017	Private seller	Audi	Q7	3.0 TDI QUATTRO	Wagon	2008	82800	Automatic	All Wheel Drive	Diesel	Yes	6	3	Yes			Germany	Western Australia
1992	https://www.gumtree.com.au//s-ad/ellenbrook/cars-vans-utes/2008-audi-a3-1-9-tdi-manual/1140783663	-31.771772	115.975802	15000	 03/03/2017	 05/03/2017	Private seller	Audi	A3	8P	Hatchback	2008	101500	Manual	Front Wheel Drive	Diesel	Yes	0	n	Yes	24-03-17		Germany	Western Australia
1993	https://www.gumtree.com.au//s-ad/wendouree/cars-vans-utes/2008-audi-a4-b8-8k-multitronic-grey-8-speed-constant-variable-sedan/1140832484	-37.53847122	143.8210907	16673	 03/03/2017	 03/03/2017	Dealer used	Audi	A4	1.8 TFSI	Sedan	2008	72894	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	01-07-17	1JN1KF	Germany	Victoria
1994	https://www.gumtree.com.au//s-ad/bankstown/cars-vans-utes/audi-a3-s-line/1140831354	-33.920545	151.031846	10800	 03/03/2017	 03/03/2017	Private seller	Audi	A3	SPORTBACK 1.8 TFSI AMBITION	Hatchback	2008	113	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	03-02-18		Germany	New South Wales
1995	https://www.gumtree.com.au//s-ad/rozelle/cars-vans-utes/2008-audi-q7-my08-fsi-quattro-grey-6-speed-sports-automatic-wagon/1140859284	-33.86510468	151.1772614	29800	 03/03/2017	 03/03/2017	Dealer used	Audi	Q7	4.2 FSI QUATTRO	Wagon	2008	96663	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	8	4			BGZ37A	Germany	New South Wales
1996	https://www.gumtree.com.au//s-ad/mount-martha/cars-vans-utes/2008-audi-s5-coupe/1140915475	-38.275485	145.030659	32500	 04/03/2017	 06/03/2017	Private seller	Audi	S5	4.2 FSI QUATTRO	Coupe (2 door)	2008	119100	Manual	All Wheel Drive	Petrol - Premium Unleaded	Yes	8	4	Yes			Germany	Victoria
1997	https://www.gumtree.com.au//s-ad/port-melbourne/cars-vans-utes/2008-audi-a4-b8-8k-3-2-fsi-quattro-blue-6-speed-tiptronic-sedan/1140917197	-37.83295822	144.9198303	26990	 04/03/2017	 04/03/2017	Dealer used	Audi	A4	3.2 FSI QUATTRO	Sedan	2008	84854	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	6	3				Germany	Victoria
1998	https://www.gumtree.com.au//s-ad/penrith/cars-vans-utes/2008-audi-a4-sline/1140956435	-33.75	150.7	15500	 04/03/2017	 04/03/2017	Private seller	Audi	A4	2.0 TDI	Sedan	2008	65000	Automatic	Front Wheel Drive	Diesel	Yes	4	2	Yes			Germany	New South Wales
1999	https://www.gumtree.com.au//s-ad/hamilton/cars-vans-utes/2008-audi-q7-wagon/1139101864	-32.923679	151.741407	29990	 28/02/2017	 28/02/2017	Dealer used	Audi	Q7	3.0 TDI QUATTRO	Wagon	2008	103721	Automatic	All Wheel Drive	Diesel	Yes	6	3	Yes	19-05-17	912VOM	Germany	New South Wales
2000	https://www.gumtree.com.au//s-ad/ettalong-beach/cars-vans-utes/audi-s5/1139649072	-33.515249	151.333328	25000	 19/02/2017	 26/02/2017	Private seller	Audi	S5	4.2 FSI QUATTRO	Coupe (2 door)	2008	147000	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	8	4	No			Germany	New South Wales
2001	https://www.gumtree.com.au//s-ad/north-wahroonga/cars-vans-utes/2008-audi-a4-sedan/1139628746	-33.701	151.126	17000	 19/02/2017	 19/02/2017	Private seller	Audi	A4	3.2 FSI QUATTRO	Sedan	2008	1.00E+05	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	6	3	Yes		agn58c	Germany	New South Wales
2002	https://www.gumtree.com.au//s-ad/west-pymble/cars-vans-utes/2008-audi-q7-wagon/1139535475	-33.764226	151.129968	23500	 18/02/2017	 06/03/2017	Private seller	Audi	Q7	3.6 FSI QUATTRO	Wagon	2008	152666	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	6	3	Yes		NBU 33U	Germany	New South Wales
2003	https://www.gumtree.com.au//s-ad/bankstown/cars-vans-utes/audi-a4-1-8-turbo/1139882635	-33.920545	151.031846	16000	 22/02/2017	 22/02/2017	Private seller	Audi	A4	1.8T	Sedan	2008	60000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	22-11-17	nxs03a	Germany	New South Wales
2004	https://www.gumtree.com.au//s-ad/highgate-hill/cars-vans-utes/2008-audi-a4-2-0tdi/1139764167	-27.487699	153.017248	11800	 20/02/2017	 20/02/2017	Private seller	Audi	A4	2.0 TDI	Sedan	2008	221500	Automatic	Front Wheel Drive	Diesel	Yes	4	2	Yes	20-08-17	101LGB	Germany	Queensland
2005	https://www.gumtree.com.au//s-ad/cairnlea/cars-vans-utes/audi-a4-sline-2008/1139672717	-37.759474	144.787859	13000	 20/02/2017	 20/02/2017	Private seller	Audi	A4	1.8T S-LINE	Sedan	2008	158000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes			Germany	Victoria
2006	https://www.gumtree.com.au//s-ad/north-beach/cars-vans-utes/2008-audi-a5-coupe/1140171860	-31.861	115.758	17400	 25/02/2017	 25/02/2017	Private seller	Audi	A5	3.2 FSI	Coupe (2 door)	2008	149200	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	6	3	Yes			Germany	Western Australia
2007	https://www.gumtree.com.au//s-ad/beaumont/cars-vans-utes/2008-audi-a3-hatchback/1140244158	-34.951	138.661	13800	 25/02/2017	 25/02/2017	Private seller	Audi	A3	SPORTBACK 1.4 TFSI ATTRACTION	Hatchback	2008	63355	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	10-10-17	S947AFM	Germany	South Australia
2008	https://www.gumtree.com.au//s-ad/floreat/cars-vans-utes/2007-08-audi-a6-wagon/1140255117	-31.9386	115.789985	23000	 25/02/2017	 25/02/2017	Private seller	Audi	A6	2.0 TFSI AVANT	Wagon	2008	72000	Automatic	Front Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes			Germany	Western Australia
